Orthogroup	pathogen_class_type	logFC
OG0013872	fungus	3.15184975656326
OG0013876	fungus	4.21673371799382
OG0013883	fungus	1.76066628789703
OG0013898	fungus	3.34601840953812
OG0013905	fungus	1.75096170393999
OG0013906	fungus	4.03947298188065
OG0013916	fungus	3.54184397885163
OG0013936	fungus	3.54974859810926
OG0014052	fungus	1.73614001235309
OG0014057	fungus	2.05079807889075
OG0014083	fungus	1.69615390873555
OG0014105	fungus	1.70102348675292
OG0014119	fungus	1.20042048885321
OG0014121	fungus	1.65535931895955
OG0014178	fungus	4.83676960741094
OG0014179	fungus	4.58233588223235
OG0014180	fungus	1.64593834003021
OG0014181	fungus	1.79403606812368
OG0014186	fungus	1.13819352194813
OG0014199	fungus	3.49346484748664
OG0014205	fungus	1.82965121479214
OG0014207	fungus	1.57804822386427
OG0014209	fungus	3.39702585738159
OG0014214	fungus	4.43445576784997
OG0014215	fungus	2.6481196536017
OG0014230	fungus	1.80720986198087
OG0014232	fungus	3.2282156998968
OG0014233	fungus	1.3843186341567
OG0014241	fungus	2.48322295429066
OG0014244	fungus	3.69899845066497
OG0014254	fungus	4.22794561483305
OG0014419	fungus	1.23333954533523
OG0014423	fungus	8.24867564710531
OG0014430	fungus	1.78720703657395
OG0014454	fungus	1.0351779520038
OG0014459	fungus	1.01484413130786
OG0014468	fungus	1.82682066645262
OG0014470	fungus	4.98775331290145
OG0014474	fungus	1.58689060312351
OG0014478	fungus	1.281859326821
OG0014514	fungus	2.09513935346189
OG0014515	fungus	2.03522849496906
OG0014516	fungus	1.68504574342453
OG0014519	fungus	5.47109693678272
OG0014531	fungus	2.45175639121013
OG0014557	fungus	3.05038611822041
OG0014561	fungus	4.31306854060742
OG0014567	fungus	2.03059885730104
OG0014568	fungus	3.91355916092741
OG0014580	fungus	3.19803644741642
OG0014587	fungus	5.74197595367087
OG0014634	fungus	1.86384512255334
OG0014751	fungus	1.34584318987129
OG0014769	fungus	7.88142267163748
OG0014771	fungus	1.54040276552393
OG0014778	fungus	1.2771193951992
OG0014796	fungus	1.47281088477719
OG0014798	fungus	3.34909216972425
OG0014800	fungus	1.2043187948456
OG0014815	fungus	1.12171180039869
OG0014828	fungus	3.12164652926234
OG0014829	fungus	2.54991049733326
OG0014855	fungus	5.41021208978891
OG0014859	fungus	14.7477358038957
OG0014864	fungus	4.24558602398092
OG0014868	fungus	2.62955718044979
OG0014873	fungus	1.65799152245233
OG0014879	fungus	2.19379972981931
OG0014898	fungus	1.32085902829693
OG0014910	fungus	2.26490253501177
OG0014930	fungus	11.9661427205843
OG0014936	fungus	5.14837539855685
OG0014962	fungus	1.84838951182675
OG0014970	fungus	5.00421677976557
OG0015008	fungus	4.88004464976627
OG0015111	fungus	1.58242978278437
OG0015151	fungus	1.62174524199498
OG0015172	fungus	1.04419154766018
OG0015186	fungus	1.98814724027292
OG0015190	fungus	1.02509348707211
OG0015191	fungus	1.17932606125124
OG0015197	fungus	1.06319373883029
OG0015203	fungus	1.71713434748309
OG0015222	fungus	1.16292408483516
OG0015227	fungus	3.97552931040566
OG0015263	fungus	5.07274458928454
OG0015264	fungus	1.29777752101235
OG0015265	fungus	1.34445503169823
OG0015271	fungus	3.19062951360404
OG0015283	fungus	3.49390399343395
OG0015284	fungus	3.17968627850075
OG0015291	fungus	3.07835076457844
OG0015292	fungus	3.75359733991601
OG0015293	fungus	1.3327419511677
OG0015303	fungus	1.50351989186401
OG0015308	fungus	1.58961287962753
OG0015311	fungus	3.05249544156226
OG0015313	fungus	3.67687206569955
OG0015341	fungus	1.02219223476673
OG0015388	fungus	1.16934041429817
OG0015409	fungus	4.37915616190083
OG0015462	fungus	2.67030089178653
OG0015573	fungus	1.25875925139241
OG0015652	fungus	2.79975641472878
OG0015672	fungus	2.19890975141731
OG0015679	fungus	2.43552108265097
OG0015681	fungus	1.12110167964702
OG0015691	fungus	1.77242630772368
OG0015697	fungus	1.51779908998434
OG0015703	fungus	1.11627652033733
OG0015728	fungus	2.27355254940309
OG0015729	fungus	2.04387404306995
OG0015736	fungus	11.4074345708221
OG0015742	fungus	6.23274975493678
OG0015766	fungus	1.30953924679322
OG0015777	fungus	3.69810776294289
OG0015792	fungus	1.56233689306505
OG0015806	fungus	2.39978439015347
OG0015863	fungus	2.36198683602308
OG0015867	fungus	1.70903949275925
OG0015889	fungus	1.27975712423259
OG0015905	fungus	5.45681767768161
OG0015918	fungus	1.03670700674622
OG0016010	fungus	4.35771614260442
OG0016084	fungus	1.37857181300771
OG0016136	fungus	12.0257279087609
OG0016137	fungus	1.94966117460964
OG0016139	fungus	1.27184668604023
OG0016157	fungus	1.34452935742443
OG0016168	fungus	2.02570626663935
OG0016173	fungus	2.58654604197715
OG0016177	fungus	4.5164957501005
OG0016188	fungus	1.41459023196853
OG0016193	fungus	1.09937363601494
OG0016212	fungus	6.8404762630954
OG0016230	fungus	2.08589486161218
OG0016255	fungus	3.12722262063479
OG0016257	fungus	2.61696098651181
OG0016264	fungus	3.79526827186526
OG0016276	fungus	2.44609090289302
OG0016291	fungus	3.1936730012776
OG0016318	fungus	1.56710133541311
OG0016322	fungus	3.36959049047908
OG0016341	fungus	2.11249812200535
OG0016415	fungus	2.29918557974753
OG0016440	fungus	1.5343983601985
OG0016446	fungus	2.53745958569886
OG0016448	fungus	2.2982794426947
OG0016461	fungus	10.6689587898174
OG0016568	fungus	1.18957369210783
OG0016634	fungus	3.58897905022433
OG0016659	fungus	1.73961221418571
OG0016723	fungus	1.45330549343444
OG0016735	fungus	1.34241542225843
OG0016749	fungus	1.59947318094555
OG0016754	fungus	4.11030685519987
OG0016762	fungus	1.97534749665936
OG0016777	fungus	5.86474209084269
OG0016789	fungus	3.02611244808384
OG0016795	fungus	2.76896482557468
OG0016803	fungus	2.62260940199749
OG0016811	fungus	2.88538855190951
OG0016812	fungus	1.7532736414334
OG0016818	fungus	1.54212833260029
OG0016820	fungus	1.04854576080486
OG0016835	fungus	1.42784852307329
OG0016847	fungus	2.16122486710729
OG0016857	fungus	4.44964464040272
OG0016867	fungus	4.56094566646753
OG0016869	fungus	1.3991020186609
OG0016873	fungus	2.93558196911727
OG0016880	fungus	6.42084331799157
OG0016887	fungus	1.84211813459333
OG0016888	fungus	1.60399750481641
OG0016906	fungus	1.72184988395913
OG0016908	fungus	3.1097674337599
OG0016931	fungus	2.42424506927422
OG0016932	fungus	1.60556704104643
OG0016933	fungus	4.20149612531045
OG0016962	fungus	2.25938164559664
OG0017052	fungus	1.66491434078082
OG0017078	fungus	1.05827090583423
OG0017110	fungus	3.09507883492006
OG0017120	fungus	1.87986104936555
OG0017201	fungus	1.5338341957163
OG0017219	fungus	1.36954379336568
OG0017316	fungus	3.85385833618245
OG0017320	fungus	2.13473168313903
OG0017345	fungus	1.96820025977605
OG0017357	fungus	6.89792894948468
OG0017389	fungus	1.51561351272945
OG0017400	fungus	2.35855639993261
OG0017403	fungus	1.80790677139522
OG0017404	fungus	1.16512511214496
OG0017405	fungus	1.75814534824725
OG0017413	fungus	3.22851711146259
OG0017421	fungus	3.46612973287973
OG0017455	fungus	4.13929701795468
OG0017459	fungus	2.04750066650772
OG0017461	fungus	2.65661203775293
OG0017466	fungus	1.41433674580275
OG0017474	fungus	3.86166564740383
OG0017478	fungus	2.29351874312991
OG0017481	fungus	2.59259196091829
OG0017487	fungus	1.86303651612013
OG0017490	fungus	12.2030008878697
OG0017498	fungus	1.0064441982443
OG0017544	fungus	6.87928657103115
OG0017555	fungus	1.82110224422871
OG0017556	fungus	4.48221745473724
OG0017560	fungus	4.21650112026883
OG0017562	fungus	6.98676820854109
OG0017568	fungus	5.3861884963514
OG0017569	fungus	1.33115819842148
OG0017584	fungus	2.07459600174489
OG0017596	fungus	3.01082648224254
OG0017601	fungus	1.97003114067099
OG0017605	fungus	4.03097144147035
OG0017618	fungus	1.01480454622903
OG0017628	fungus	3.69379015403189
OG0017633	fungus	1.24709659367031
OG0017640	fungus	1.54369302167959
OG0017644	fungus	4.58380205132977
OG0017656	fungus	1.57786825506317
OG0017659	fungus	1.5013670555434
OG0017662	fungus	1.84141630226625
OG0017668	fungus	4.35701127709893
OG0017669	fungus	2.16043482352457
OG0017670	fungus	2.6580421526539
OG0017671	fungus	1.35582223258861
OG0017673	fungus	5.94852573418843
OG0017684	fungus	1.98466235900324
OG0017686	fungus	1.32640693144929
OG0017784	fungus	2.52419407730947
OG0017816	fungus	2.16096880388233
OG0017841	fungus	1.54882943040346
OG0017910	fungus	3.44779533598363
OG0017919	fungus	8.74754943075314
OG0017960	fungus	9.0355099402289
OG0018010	fungus	1.35705633906574
OG0018073	fungus	1.45260697344858
OG0018236	fungus	1.81778133356053
OG0018244	fungus	11.0406998259798
OG0018276	fungus	2.90073374197113
OG0018287	fungus	1.37629993687781
OG0018302	fungus	1.14942480219103
OG0018316	fungus	5.30404285861683
OG0018324	fungus	3.48702853111433
OG0018331	fungus	1.50079820840328
OG0018335	fungus	1.6269050487408
OG0018337	fungus	2.15098342343942
OG0018338	fungus	2.52684036144828
OG0018349	fungus	2.07594099151407
OG0018359	fungus	1.14882375610492
OG0018369	fungus	4.06657965117647
OG0018376	fungus	4.90132016195628
OG0018394	fungus	4.22497254276621
OG0018401	fungus	2.32741958703363
OG0018403	fungus	2.12205684903332
OG0018407	fungus	1.09063972084921
OG0018409	fungus	3.32359073778706
OG0018436	fungus	1.46553399647262
OG0018443	fungus	1.79396079627278
OG0018447	fungus	3.59855792955064
OG0018456	fungus	1.53405478225354
OG0018463	fungus	3.55095711471395
OG0018465	fungus	2.20575474069247
OG0018501	fungus	2.20337170010803
OG0018503	fungus	4.42647959014497
OG0018509	fungus	10.4562955552704
OG0018519	fungus	1.47705311349155
OG0018523	fungus	1.85270837447189
OG0018525	fungus	3.55138445678709
OG0018529	fungus	2.24630025769658
OG0018531	fungus	2.2408274928644
OG0018559	fungus	1.52322078116857
OG0018560	fungus	1.0861397928716
OG0018572	fungus	5.09697296679173
OG0018575	fungus	2.21690997524658
OG0018579	fungus	1.93200123860924
OG0018599	fungus	7.07399592988975
OG0018605	fungus	4.98146568377109
OG0018606	fungus	1.58274402528197
OG0018610	fungus	2.80824377099141
OG0018630	fungus	5.27536477256574
OG0018638	fungus	2.14518278197599
OG0018645	fungus	2.32144436553968
OG0018649	fungus	4.82353055828144
OG0018667	fungus	1.91318821897261
OG0018668	fungus	3.64387302340408
OG0018674	fungus	1.36969307384898
OG0018684	fungus	1.36225271536741
OG0018692	fungus	1.843520056765
OG0018697	fungus	3.3505850577038
OG0018703	fungus	8.95668541206025
OG0018704	fungus	5.89100237059114
OG0018709	fungus	1.08685321628517
OG0018726	fungus	2.18609546093779
OG0018739	fungus	3.59657523897801
OG0018740	fungus	2.84043438937298
OG0018743	fungus	2.45353399221431
OG0018748	fungus	2.26816190548495
OG0018754	fungus	1.4271447200556
OG0018759	fungus	4.37730068811611
OG0018767	fungus	4.16304556744125
OG0018770	fungus	1.96308137325469
OG0018943	fungus	3.36071987428055
OG0019049	fungus	2.04251173924507
OG0019112	fungus	1.95182726912926
OG0019120	fungus	1.7029914326552
OG0019131	fungus	2.36444205264286
OG0019138	fungus	4.1166585911836
OG0019139	fungus	1.63057614793074
OG0019475	fungus	3.68364113304814
OG0019518	fungus	9.70394559748188
OG0019549	fungus	2.68018994938642
OG0019550	fungus	1.46883689972916
OG0019552	fungus	1.78662627436073
OG0019564	fungus	1.92801443989686
OG0019565	fungus	1.46777266678796
OG0019578	fungus	8.93463049180911
OG0019591	fungus	1.41171832891571
OG0019620	fungus	2.2984911895688
OG0019625	fungus	1.87765128002973
OG0019629	fungus	1.41144755644319
OG0019632	fungus	1.11813230579472
OG0019644	fungus	2.8097106621246
OG0019645	fungus	3.07622307341065
OG0019651	fungus	1.08877501465641
OG0019658	fungus	1.62050311607876
OG0019663	fungus	1.19967089969948
OG0019688	fungus	1.28770355150005
OG0019690	fungus	2.64809636273818
OG0019693	fungus	2.04068680188569
OG0019707	fungus	1.78140127169557
OG0019710	fungus	2.18456255795235
OG0019727	fungus	1.08993173937648
OG0019732	fungus	2.91410651423541
OG0019737	fungus	1.85768898690995
OG0019741	fungus	1.90137024181458
OG0019780	fungus	3.71890046790242
OG0019783	fungus	6.49801481307827
OG0019787	fungus	1.73248248787378
OG0019790	fungus	1.83588083685761
OG0019804	fungus	4.12412349548657
OG0019812	fungus	1.57289702565429
OG0019836	fungus	4.76496140362296
OG0019875	fungus	5.06329389125019
OG0019886	fungus	1.99268151759111
OG0019887	fungus	1.15531713652453
OG0019897	fungus	1.96069986938003
OG0019901	fungus	2.17462791008303
OG0019909	fungus	1.01367853068938
OG0019967	fungus	2.04922888721118
OG0019971	fungus	5.04871145048751
OG0019994	fungus	6.3838521901885
OG0020001	fungus	2.39636062800035
OG0020018	fungus	6.27656824962449
OG0020021	fungus	1.83378657755591
OG0020032	fungus	2.87908992595049
OG0020038	fungus	4.35961797822483
OG0020041	fungus	1.29998128414064
OG0020042	fungus	1.14150973167391
OG0020045	fungus	2.97989049286671
OG0020056	fungus	2.60183344709345
OG0020057	fungus	2.41908948030552
OG0020075	fungus	3.11444559313734
OG0020080	fungus	1.44327082630837
OG0020084	fungus	2.43163457109854
OG0020085	fungus	3.93435443354472
OG0020090	fungus	1.04240239379782
OG0020115	fungus	1.01026173497135
OG0020131	fungus	4.76450787863915
OG0020159	fungus	4.27873689864209
OG0020172	fungus	2.46582224942895
OG0020177	fungus	1.83710014016614
OG0020178	fungus	1.91061379668737
OG0020185	fungus	1.03495789701279
OG0020186	fungus	1.02552613445317
OG0020188	fungus	2.79891751043271
OG0020189	fungus	2.97073229937228
OG0020207	fungus	1.87126970618858
OG0020209	fungus	2.99223423033071
OG0020212	fungus	4.56523002666041
OG0020412	fungus	1.75147865302615
OG0020494	fungus	3.11923585958283
OG0020580	fungus	2.08940342100807
OG0020624	fungus	7.68110929255021
OG0020770	fungus	4.58101602737011
OG0021082	fungus	2.88099200108361
OG0021101	fungus	1.08044155887354
OG0021122	fungus	1.29254504687689
OG0021140	fungus	1.46787375729892
OG0021157	fungus	3.3509985113767
OG0021183	fungus	3.83330042334638
OG0021194	fungus	1.90116653149461
OG0021212	fungus	4.26396573406365
OG0021239	fungus	1.59184886077399
OG0021241	fungus	2.09631312022273
OG0021262	fungus	1.89378691161325
OG0021278	fungus	6.5952647439188
OG0021279	fungus	1.43497508778219
OG0021280	fungus	1.6741961076803
OG0021304	fungus	2.39061151884132
OG0021309	fungus	3.28625208527659
OG0021311	fungus	2.79390319817388
OG0021312	fungus	2.8208116107223
OG0021316	fungus	1.55248345861772
OG0021319	fungus	3.83467053702288
OG0021324	fungus	5.12906393149161
OG0021332	fungus	2.08425138278519
OG0021335	fungus	3.28898885437581
OG0021348	fungus	2.77671248457557
OG0021366	fungus	3.36272252206738
OG0021391	fungus	3.2825101082532
OG0021393	fungus	1.10854443072357
OG0021414	fungus	1.62262023779574
OG0021443	fungus	2.44329023593672
OG0021449	fungus	1.39738230236358
OG0021456	fungus	2.44713407640838
OG0021457	fungus	1.07867240904284
OG0021471	fungus	2.47303017204779
OG0021494	fungus	5.85351940433506
OG0021496	fungus	1.07289284546717
OG0021503	fungus	1.87691801536188
OG0021509	fungus	2.60956840705724
OG0021544	fungus	1.29763843996281
OG0021545	fungus	2.73733858989277
OG0021556	fungus	1.15144195857921
OG0021571	fungus	1.49842986519625
OG0021585	fungus	1.45460877240854
OG0021603	fungus	1.25272114050877
OG0021607	fungus	1.48110239800625
OG0021621	fungus	1.60309436600618
OG0021631	fungus	4.4665191276219
OG0021653	fungus	5.92927809630953
OG0021655	fungus	1.91285021171941
OG0021657	fungus	1.12067248954442
OG0021850	fungus	1.19027541179551
OG0021945	fungus	1.71599733818314
OG0022020	fungus	1.36163570593305
OG0022053	fungus	3.38516931364445
OG0022062	fungus	2.19381716074667
OG0022202	fungus	3.05641974960179
OG0022226	fungus	1.99425870004775
OG0022273	fungus	4.08080649187761
OG0022404	fungus	3.41197720803398
OG0022534	fungus	1.72126242858401
OG0022678	fungus	1.88664664781801
OG0022922	fungus	1.60176559162123
OG0022975	fungus	1.08788027061701
OG0022980	fungus	1.02138018798548
OG0023006	fungus	1.21795064133836
OG0023052	fungus	1.20277600869586
OG0023059	fungus	1.24945742090611
OG0023073	fungus	1.39440090004728
OG0023078	fungus	2.13180683180414
OG0023102	fungus	3.3701854133938
OG0023135	fungus	2.19962796765236
OG0023148	fungus	1.4979722918311
OG0023177	fungus	1.02178172382167
OG0023178	fungus	2.2634540413275
OG0023185	fungus	2.77948772269673
OG0023196	fungus	7.34956596597612
OG0023208	fungus	2.38838242384934
OG0023218	fungus	2.88801346975585
OG0023265	fungus	2.30282663441425
OG0023293	fungus	1.99785993891381
OG0023336	fungus	1.8831568808189
OG0023520	fungus	2.34547745196817
OG0023927	fungus	7.62688378827815
OG0023952	fungus	1.16895634056185
OG0023980	fungus	1.44647748857932
OG0023987	fungus	12.4063815053887
OG0024008	fungus	1.73174754169813
OG0024034	fungus	2.19382063808461
OG0024037	fungus	3.12873466525091
OG0024042	fungus	1.09646425124433
OG0024064	fungus	2.54767194222357
OG0024151	fungus	1.81336116402084
OG0024295	fungus	5.21320391772942
OG0024304	fungus	1.18058655163147
OG0024417	fungus	2.68576533132461
OG0024557	fungus	12.5316553597945
OG0024689	fungus	1.04029432432418
OG0024699	fungus	5.87301532807332
OG0025092	fungus	3.33433957712551
OG0025101	fungus	2.7682864424315
OG0025104	fungus	3.23951599876951
OG0025108	fungus	8.0433201455507
OG0025126	fungus	1.25914201149838
OG0025136	fungus	1.5103427059706
OG0025147	fungus	1.86597848334162
OG0025150	fungus	1.9876181098933
OG0025164	fungus	2.16924301425259
OG0025167	fungus	3.17824136866444
OG0025174	fungus	2.31173144273003
OG0025176	fungus	1.16165906311236
OG0025219	fungus	1.82342037256544
OG0025229	fungus	12.5411253937987
OG0025244	fungus	3.17362219432201
OG0025271	fungus	1.16444946276371
OG0025279	fungus	3.19568676211848
OG0025286	fungus	1.30034666929403
OG0025326	fungus	2.08546227527303
OG0025349	fungus	4.718699622344
OG0025350	fungus	1.58505400884242
OG0025412	fungus	1.62193446863096
OG0025435	fungus	1.21356866077355
OG0025458	fungus	10.278243830683
OG0025467	fungus	2.27603385596737
OG0025505	fungus	4.48620451135053
OG0025510	fungus	2.20811408004232
OG0025514	fungus	1.3098499458575
OG0025520	fungus	1.718554632057
OG0025544	fungus	7.93707211165962
OG0025549	fungus	1.60587478281813
OG0025605	fungus	3.59238063369647
OG0025617	fungus	2.73274135050922
OG0025650	fungus	2.09619874839482
OG0025684	fungus	1.63852433117423
OG0025703	fungus	1.07438735006871
OG0025734	fungus	1.10026600177974
OG0025845	fungus	2.66595120689828
OG0025870	fungus	1.91066802289383
OG0026144	fungus	2.79088254998116
OG0026327	fungus	1.44105733740843
OG0026495	fungus	7.30553958630955
OG0026526	fungus	4.37907029707006
OG0026550	fungus	3.85387986582031
OG0026571	fungus	1.97922174126002
OG0026593	fungus	1.52758609667001
OG0026625	fungus	2.05654749296253
OG0026662	fungus	2.33684698701945
OG0026797	fungus	9.80715958655994
OG0027033	fungus	2.76131673114936
OG0027054	fungus	1.64036596938583
OG0027068	fungus	1.05803396875704
OG0027091	fungus	2.71016650951641
OG0027099	fungus	1.44301952893806
OG0027138	fungus	2.12663312515804
OG0027277	fungus	3.42495702815146
OG0027347	fungus	2.06447014559714
OG0027667	fungus	8.94210552285556
OG0028351	fungus	1.07659435444955
OG0028377	fungus	3.18642388256801
OG0028385	fungus	1.07593203413629
OG0028442	fungus	4.00866990947239
OG0028471	fungus	2.08986549707169
OG0028479	fungus	11.6538565434995
OG0028495	fungus	4.03714409185436
OG0028508	fungus	1.48098790214092
OG0028547	fungus	1.57289792806404
OG0028551	fungus	9.04666638923793
OG0028560	fungus	1.67155983008663
OG0028591	fungus	1.2744336623666
OG0028619	fungus	9.81075377110627
OG0028621	fungus	4.17625598105236
OG0028624	fungus	1.62874835035335
OG0028636	fungus	1.51851806272056
OG0028652	fungus	2.99719558450454
OG0028741	fungus	1.40186144753541
OG0028788	fungus	4.71782045374452
OG0028804	fungus	1.53858427403619
OG0028876	fungus	2.12760219189339
OG0028902	fungus	1.98450856093366
OG0028925	fungus	1.72992037892314
OG0028973	fungus	2.32226410146725
OG0029094	fungus	4.62867725353899
OG0029141	fungus	1.23646541591859
OG0029304	fungus	1.71182574387369
OG0029346	fungus	1.03105229768964
OG0029550	fungus	2.21473068549469
OG0029596	fungus	4.57739306240709
OG0030074	fungus	4.05505270258543
OG0030103	fungus	6.24666445599922
OG0030175	fungus	1.53653949975537
OG0030210	fungus	7.120446815958
OG0030237	fungus	4.29551468878673
OG0030250	fungus	3.12199298889592
OG0030252	fungus	1.58281154598
OG0030378	fungus	7.51586325214909
OG0030387	fungus	1.12553399549123
OG0030409	fungus	3.0957639735622
OG0030466	fungus	2.4482554613551
OG0030478	fungus	3.02019723553846
OG0030509	fungus	2.00773759415621
OG0030573	fungus	1.08855687331463
OG0030604	fungus	1.83306362028458
OG0030606	fungus	1.1188269378796
OG0030699	fungus	3.96210425646433
OG0031128	fungus	1.63604192673116
OG0031159	fungus	1.35693394196088
OG0031248	fungus	1.77160472167377
OG0031337	fungus	1.64561089240435
OG0031373	fungus	1.37129749098849
OG0031389	fungus	1.11396423418556
OG0032266	fungus	1.40482373925205
OG0032280	fungus	2.61472359346244
OG0033261	fungus	5.60031995415892
OG0033299	fungus	1.7478885189619
OG0033300	fungus	3.88992387840915
OG0033402	fungus	1.67740594682578
OG0033403	fungus	1.73686316582573
OG0033420	fungus	8.62719713770555
OG0033422	fungus	7.0454401263325
OG0033433	fungus	3.8856430335937
OG0033468	fungus	7.8462902045826
OG0033476	fungus	1.82099161210656
OG0033486	fungus	8.95565903653985
OG0033538	fungus	1.09032078732929
OG0033552	fungus	1.42332505158174
OG0033570	fungus	9.86462511831094
OG0033596	fungus	1.07483881879381
OG0033608	fungus	2.04792785589412
OG0033627	fungus	1.25405094523302
OG0033671	fungus	2.40178655935177
OG0033692	fungus	1.21176305079877
OG0033728	fungus	1.10992218905038
OG0033743	fungus	7.51829018829994
OG0033754	fungus	5.15915353823126
OG0033758	fungus	1.40465741540311
OG0033760	fungus	2.90402199694157
OG0033820	fungus	1.87761508247873
OG0033824	fungus	3.02488596784887
OG0033832	fungus	4.99967380091954
OG0033839	fungus	9.14141374868986
OG0033854	fungus	9.53877528037607
OG0033872	fungus	1.23180002115131
OG0033904	fungus	10.4056938049137
OG0033920	fungus	2.40225431658913
OG0033932	fungus	1.79756785235298
OG0033938	fungus	1.92289730140207
OG0033942	fungus	1.48427018680494
OG0033959	fungus	1.76316706802879
OG0033972	fungus	1.46647373005121
OG0034005	fungus	3.18458017748201
OG0034051	fungus	1.34471533081475
OG0034062	fungus	1.5723378980002
OG0034074	fungus	1.184223920978
OG0034083	fungus	3.55902102281276
OG0034123	fungus	6.32308348547735
OG0034127	fungus	2.15573912730101
OG0034138	fungus	11.2492022496942
OG0034144	fungus	1.3142124481812
OG0034178	fungus	2.36914194304039
OG0034183	fungus	1.35527226814691
OG0034278	fungus	1.09790821734879
OG0034296	fungus	2.58791333795973
OG0034746	fungus	1.23797095785607
OG0034756	fungus	2.48874861176092
OG0034925	fungus	2.72525284449302
OG0034927	fungus	2.7887646483672
OG0035003	fungus	2.24399444602537
OG0035660	fungus	1.35165044577756
OG0036002	fungus	1.71291625981705
OG0036005	fungus	4.44814104917305
OG0036076	fungus	1.69972061798269
OG0036128	fungus	4.58525308894257
OG0036194	fungus	1.78826441554123
OG0036254	fungus	2.40709001513846
OG0036606	fungus	3.54813860053483
OG0036680	fungus	9.11033753423176
OG0036710	fungus	1.4341057687464
OG0036747	fungus	2.09246058200417
OG0036789	fungus	1.11002223484698
OG0036824	fungus	1.08281941989851
OG0036856	fungus	1.84088900371717
OG0036903	fungus	8.4000390323322
OG0036979	fungus	1.35071573398335
OG0037027	fungus	1.21867347279498
OG0037033	fungus	2.54010582245132
OG0037898	fungus	1.13090525477597
OG0037913	fungus	1.93799561918686
OG0037915	fungus	4.2333814932496
OG0038220	fungus	2.75597305693978
OG0038285	fungus	2.45340089720583
OG0038522	fungus	4.46697909751558
OG0038608	fungus	2.29991161627853
OG0038643	fungus	7.19394911484204
OG0038710	fungus	2.36954749532154
OG0038895	fungus	2.02236668865513
OG0039007	fungus	2.52474772341225
OG0039056	fungus	4.20401904024829
OG0039113	fungus	2.62386220702886
OG0039397	fungus	1.25209315741631
OG0039454	fungus	1.45228105216738
OG0039460	fungus	1.59899745981196
OG0039461	fungus	1.24528228860368
OG0041396	fungus	1.14687144096168
OG0041401	fungus	9.55637268252399
OG0041462	fungus	1.34552607239039
OG0041464	fungus	7.43188075620528
OG0041467	fungus	1.66194040652923
OG0041497	fungus	6.06049251987989
OG0041522	fungus	1.73626900762836
OG0041529	fungus	3.18208004306061
OG0041580	fungus	13.3741399063828
OG0041581	fungus	2.69665246827643
OG0041595	fungus	1.23221478146213
OG0041603	fungus	8.884614393756
OG0041608	fungus	1.23399510658737
OG0041645	fungus	1.11580814512277
OG0041650	fungus	2.55007870856145
OG0041661	fungus	2.42601115536519
OG0041663	fungus	1.65565304477288
OG0041687	fungus	1.94312129516983
OG0041693	fungus	5.43000824486094
OG0041725	fungus	8.71629731311712
OG0041733	fungus	1.62083173363922
OG0041906	fungus	1.06728706516044
OG0042001	fungus	2.03897295675362
OG0042053	fungus	2.34726079856003
OG0042182	fungus	1.289106149449
OG0042227	fungus	1.82751994503376
OG0042607	fungus	3.44845350870754
OG0042721	fungus	5.99879674682498
OG0042957	fungus	2.30733840383349
OG0043108	fungus	3.44099902248267
OG0043122	fungus	7.46480773756605
OG0043136	fungus	2.66815027371469
OG0043142	fungus	4.97803658662293
OG0043260	fungus	1.45735541732732
OG0043334	fungus	2.56646824085578
OG0043378	fungus	1.09255798199226
OG0043407	fungus	1.95930692922812
OG0043455	fungus	1.48470607989095
OG0043457	fungus	3.24428317716335
OG0043474	fungus	1.23088260014969
OG0043551	fungus	1.49475369080342
OG0043552	fungus	1.57078692460298
OG0043557	fungus	2.05629001553737
OG0043617	fungus	1.91993210087459
OG0043657	fungus	1.38235074315687
OG0043705	fungus	2.18921962410284
OG0043876	fungus	1.69444421232895
OG0043932	fungus	2.60459387795981
OG0044181	fungus	1.34681365219243
OG0044202	fungus	3.38947883672962
OG0044207	fungus	1.93922969844139
OG0045221	fungus	2.26735801803804
OG0047065	fungus	2.57239953801359
OG0047232	fungus	4.12081420366235
OG0047499	fungus	3.63645731567657
OG0047539	fungus	2.04216945215426
OG0047545	fungus	2.48035652843029
OG0047556	fungus	2.85384427078324
OG0047637	fungus	2.99791223252084
OG0048005	fungus	5.39944223805136
OG0048016	fungus	4.05699506807471
OG0048229	fungus	1.0501626343239
OG0048402	fungus	3.67642810673141
OG0048474	fungus	2.22924685918694
OG0048725	fungus	7.41645686052487
OG0050417	fungus	1.54705312836735
OG0050790	fungus	1.06352447035917
OG0051634	fungus	2.0313816849247
OG0051787	fungus	1.27356033194666
OG0052271	fungus	1.44952512230449
OG0052772	fungus	2.11598296754908
OG0053353	fungus	2.71382327790852
OG0053420	fungus	1.00723881247479
OG0053458	fungus	1.33861861446035
OG0053509	fungus	2.17713305738406
OG0053512	fungus	2.22932613929435
OG0053563	fungus	3.49399022793044
OG0053889	fungus	1.51586840801106
OG0053898	fungus	1.23562003038615
OG0053998	fungus	1.49417225886619
OG0054292	fungus	1.24893847566285
OG0058606	fungus	2.97228669618607
OG0058751	fungus	2.54464492515417
OG0058908	fungus	2.04653755649133
OG0058910	fungus	1.78235772035134
OG0059129	fungus	1.62325955385614
OG0059181	fungus	10.0589300418999
OG0059377	fungus	2.28539040412947
