gene_id	logFC	species	host	treat
Medtr3g014750	1.26657331332167	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g008730	1.26579808372103	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g051585	-1.26499079815873	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g081390	1.26444122087609	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g018205	-1.26428929668427	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g021240	1.26374756300946	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g073520	-1.2637099932711	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g055085	-1.26280183890565	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g030980	-1.26272996814772	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g133938	1.2624421064581102	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g087040	-1.26149291267744	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g093600	1.26114023885209	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g078310	-1.2611312267717198	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g029600	1.26100926906076	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g449200	-1.26076756580346	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g077940	1.26072464849705	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g112530	1.26061858447268	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g089815	1.2603224300416003	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g107090	1.26017261385777	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g103530	1.25983758285074	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g094085	-1.25954661820243	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g015830	-1.2593094188847198	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g101330	-1.25877190549839	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g056320	-1.2581654400991102	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g018670	1.25801201212375	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g117380	-1.25700125997589	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g102390	-1.25696997529164	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g092660	1.2569595260378401	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g116420	-1.2568276071548	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g063470	1.2561205913203999	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g107480	-1.25608753339323	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g105655	1.25597710971702	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr0034s0060	-1.25594566066343	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g086050	1.25594239568998	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g092510	-1.2551498940739199	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g036220	1.2546476701191203	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g111120	1.25420761513747	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g099320	1.2520879423344	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g061560	1.25195846610698	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g104840	-1.25194658968234	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g096400	1.25173433926289	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g067060	1.25111032753354	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g087750	-1.2509158492933898	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g006690	1.2507870565011798	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g075190	1.25070004590743	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g095560	1.25051683680974	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g085550	1.2502952216054999	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g079480	-1.25018593675773	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g063470	-1.2501029620542299	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g009930	1.2488342199804	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g033650	1.2488172131598798	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g026510	-1.2484943676878	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g095930	1.24770617030649	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g114690	-1.2464451761145001	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g107650	-1.24489251497954	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g009730	-1.24423003082857	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g020860	1.2439439763673998	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g066800	-1.2438563757845902	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g049640	1.2433747975024398	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g022810	-1.2432200493472199	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr0095s0110	1.24282508238022	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g067940	-1.24271804036934	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g100060	-1.2426549334760302	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g115690	1.24258334217516	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g090800	1.24197380128629	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g006070	1.2417645144739098	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g072990	1.24156582622628	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr0325s0020	-1.24146203886962	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g029620	1.24128905185095	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g011460	-1.24075548538947	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g076810	1.2403272955329299	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g112970	-1.2397790947733898	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g105990	-1.23853733342369	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g051205	1.23843303443297	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g095410	1.2383669899603302	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g101770	1.23778854144426	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g019540	-1.23768222927395	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g070505	1.23758449408569	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g039695	-1.2373229185043102	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g117750	-1.23723898113222	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g103150	1.2371037687383502	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g030820	-1.23700715513969	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g463830	-1.23687943648577	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g079990	1.23681108708614	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g031620	-1.2367480821230001	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g089520	1.2365643325933702	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g076620	-1.2361867034323102	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g045467	1.2359328568339198	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g067433	1.23565543897813	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g016630	-1.2352736826186002	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g009800	1.23502880764554	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g088400	1.2340700057876202	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g118100	1.23398978122165	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g100733	-1.23353375665634	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g085350	1.23329446821341	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g083530	-1.2323678087118701	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g026350	1.23188309835083	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g111740	1.23158344180251	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g097467	1.23099526659736	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g086130	1.2306024692195	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g007240	-1.23053303431775	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g026490	-1.2303455466355702	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g096100	1.22994966558417	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g066770	-1.22985289292523	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g082580	1.22983352007981	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g043240	-1.22981092640632	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g066250	1.2296258922472	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g027040	1.2287329574486499	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g028210	-1.2286347546486298	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g077850	1.22773546158634	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g086510	-1.2276416169180802	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g034460	-1.2275563737585702	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g096430	-1.2274989318466	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g010070	1.2270023534215	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g093880	-1.22687530664749	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g026430	1.2265804167218002	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g092590	-1.22655953274379	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g013385	-1.22652715744428	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g070050	-1.2261203302154098	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g099410	-1.22596851758127	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g011040	1.22497143220175	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g080520	-1.2246513544165	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g076630	-1.22463440458352	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g098900	1.22439050360699	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g074060	-1.22430413123926	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g050750	-1.2241344691703402	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g101750	1.2240398668227	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g091510	1.22393420635947	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g066830	1.22359797320301	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr0002s0250	1.22306743476987	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g011230	-1.2226472111123	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g007950	1.22258152017078	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g037260	-1.2224619546542301	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g005900	1.2218671966797001	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g012080	1.22174069915986	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g013860	-1.22142383358963	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g036260	-1.22137631249421	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g068770	-1.22127967816924	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g104740	1.2211472797915601	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g099520	-1.22106239276733	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g035620	1.22098487391038	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g121600	1.22094693852169	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g009090	1.2208597187851	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g089055	-1.22077212503623	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g025570	1.22050211430293	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g031990	-1.22044184994591	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g008500	1.22027645075875	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g024750	1.2198903306131201	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g110090	1.21949011881122	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g076720	-1.21930381915269	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g036580	-1.2192681308687399	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g018820	-1.21916269229785	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g087470	1.21898666489635	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g111140	-1.21815823371583	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g091560	1.21806176481623	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g021270	-1.21801283126134	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g092220	1.21795635148145	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g089805	-1.21789352261004	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g069060	-1.21783208919574	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr0690s0010	-1.21641167035053	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g080320	-1.2159976607519198	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g024350	-1.21546414398581	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g037410	-1.21502414706902	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g007320	1.2149102390965199	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g052300	-1.21463759085952	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g024760	1.21437720923889	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g076650	1.2142190832213502	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g027900	1.21410541731112	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g009030	1.21408245260312	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g055820	-1.21385454879543	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g006560	1.2133973576206798	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g071920	-1.2131304643249	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g120130	1.21294485437758	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g018690	-1.2123841469418102	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g025825	1.21224517602075	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g019340	-1.21199794191396	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g464030	1.21182715277196	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g088860	-1.2115834260129699	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g034240	1.21155518786704	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g094160	1.2113423819364	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g062080	1.2112647332875501	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g067320	-1.2110006236073	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g007640	-1.21078998171595	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g045997	-1.21036313817762	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g086790	-1.2103258738851699	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g088695	1.21022502476292	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g115620	-1.2102231183263101	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g086180	-1.21014037232606	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g087590	-1.20981751573053	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g096030	-1.20944265984596	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g081550	1.2092894521178799	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g011470	-1.20890896570118	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g014060	1.20872098887027	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g099065	1.20854592063503	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g069780	1.20831194599754	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g054730	-1.20823741565074	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g112370	-1.20789253277419	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g096760	1.20779864735498	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g072110	1.20770043511169	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g013890	1.20769746571428	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g093200	-1.20753192574572	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g012810	1.2072021694041202	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g082830	1.2071506766781899	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g085980	-1.20705581456715	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g031030	-1.2068879848374399	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g436870	1.20685199949054	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g007035	1.20656644979882	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g039820	1.2054898860488001	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g065880	-1.20403384403883	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g100280	1.2033772182621498	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr0007s0330	1.20295305658932	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g031310	-1.20288974695142	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g058990	1.20285918056171	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g075900	-1.20280920935102	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g029740	1.20231321211245	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g073660	-1.20190313319281	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g090160	-1.20147280381159	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g068110	-1.20091577097352	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g036165	1.20071678751116	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g088835	-1.19988085703096	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr3g088030	-1.19937691692013	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g093050	1.19910295853453	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g013150	1.1988996541966002	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g013425	-1.1983771050493701	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g029350	1.1983630590873202	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g009660	-1.1980017011258501	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr2g010760	-1.19796271493739	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g018550	-1.19794945758227	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g034970	-1.19783729908939	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g101680	1.1974222288906	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr8g019620	1.19685112134917	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr7g088990	1.19684022400323	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr6g034285	1.19677351595019	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr1g099010	-1.1960162844598201	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g092760	1.19581042498045	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr4g019910	1.19511948692655	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
Medtr5g082220	1.19490666005348	Mtruncatula	E.nsifer	TSHM101_KH46c_Root-TSHM101_CK_Root
